img_path,t1,t2,t3,q1,q2,q3,q4,runtime
../../data/Cambridge/KingsCollege/seq2/frame00001.png,66.4759827,-35.0870590,1.5046699,0.6525258,0.6272671,0.2911969,-0.3097589,0.0240628719329834
../../data/Cambridge/KingsCollege/seq2/frame00002.png,66.2773209,-35.1546364,1.5298967,0.6447988,0.6218631,0.3068193,-0.3215320,0.022603988647460938
../../data/Cambridge/KingsCollege/seq2/frame00003.png,66.3444214,-35.5572891,1.5350387,0.6457853,0.6182694,0.3092641,-0.3241298,0.022570133209228516
../../data/Cambridge/KingsCollege/seq2/frame00004.png,65.2909546,-35.2625580,1.5312037,0.6442071,0.6188933,0.3140026,-0.3215131,0.02259659767150879
../../data/Cambridge/KingsCollege/seq2/frame00005.png,64.2185669,-35.2972908,1.5510685,0.6500037,0.6176907,0.3020135,-0.3236371,0.022562265396118164
../../data/Cambridge/KingsCollege/seq2/frame00006.png,62.5219574,-34.7825623,1.5582228,0.6546347,0.6275336,0.2792989,-0.3156694,0.022786855697631836
../../data/Cambridge/KingsCollege/seq2/frame00007.png,61.1177216,-34.6008263,1.6123049,0.6739624,0.6158484,0.2658937,-0.3095252,0.022615909576416016
../../data/Cambridge/KingsCollege/seq2/frame00008.png,59.5831604,-34.0143852,1.6156399,0.6706148,0.6140584,0.2603102,-0.3247254,0.022527217864990234
../../data/Cambridge/KingsCollege/seq2/frame00009.png,58.6467476,-33.7136421,1.6510656,0.6575183,0.6272057,0.2580474,-0.3281681,0.02260732650756836
../../data/Cambridge/KingsCollege/seq2/frame00010.png,56.5030479,-32.9780502,1.6358563,0.6724628,0.6124759,0.2769825,-0.3097543,0.022502899169921875
../../data/Cambridge/KingsCollege/seq2/frame00011.png,55.3153152,-32.6472473,1.6313535,0.6726089,0.6223041,0.2615712,-0.3031756,0.022603750228881836
../../data/Cambridge/KingsCollege/seq2/frame00012.png,53.2942352,-32.1824303,1.6199399,0.6784194,0.6295909,0.2624227,-0.2729408,0.022790193557739258
../../data/Cambridge/KingsCollege/seq2/frame00013.png,51.5224495,-31.7268276,1.6755202,0.6776067,0.6252098,0.2649880,-0.2823885,0.022568464279174805
../../data/Cambridge/KingsCollege/seq2/frame00014.png,50.3706245,-31.4293175,1.7096999,0.6869102,0.6343106,0.2359169,-0.2648541,0.026333093643188477
../../data/Cambridge/KingsCollege/seq2/frame00015.png,47.9728889,-30.7446537,1.6634067,0.6827669,0.6208634,0.2561416,-0.2876622,0.02364969253540039
../../data/Cambridge/KingsCollege/seq2/frame00016.png,46.5813370,-30.1690750,1.6537261,0.6798247,0.6280733,0.2391939,-0.2935107,0.02291727066040039
../../data/Cambridge/KingsCollege/seq2/frame00017.png,44.5531082,-29.8419704,1.7328143,0.6857948,0.6267662,0.2321270,-0.2880394,0.02340865135192871
../../data/Cambridge/KingsCollege/seq2/frame00018.png,43.0058212,-29.9294815,1.7213999,0.6961706,0.6167689,0.2328558,-0.2841142,0.02294325828552246
../../data/Cambridge/KingsCollege/seq2/frame00019.png,41.1605339,-29.6444168,1.7405958,0.7054904,0.6365262,0.1916288,-0.2457563,0.024001359939575195
../../data/Cambridge/KingsCollege/seq2/frame00020.png,39.5669632,-29.3649330,1.7768461,0.7121034,0.6326423,0.1884360,-0.2390903,0.023031949996948242
../../data/Cambridge/KingsCollege/seq2/frame00021.png,38.1599121,-29.0140553,1.7156076,0.7257529,0.6194839,0.1916617,-0.2297566,0.023343801498413086
../../data/Cambridge/KingsCollege/seq2/frame00022.png,36.3683319,-28.2654667,1.6915524,0.7093643,0.6328233,0.2067321,-0.2315138,0.022602558135986328
../../data/Cambridge/KingsCollege/seq2/frame00023.png,34.1554031,-27.3002987,1.6963763,0.7040948,0.6473613,0.2048214,-0.2078989,0.02354574203491211
../../data/Cambridge/KingsCollege/seq2/frame00024.png,32.7912979,-26.5726452,1.6707326,0.7073104,0.6501223,0.1964432,-0.1961196,0.023140430450439453
../../data/Cambridge/KingsCollege/seq2/frame00025.png,31.3666363,-27.3542309,1.7029756,0.7100927,0.6297075,0.2136096,-0.2315333,0.02228999137878418
../../data/Cambridge/KingsCollege/seq2/frame00026.png,31.0088253,-26.9002628,1.6926272,0.6957585,0.6337587,0.2083110,-0.2662267,0.023005247116088867
../../data/Cambridge/KingsCollege/seq2/frame00027.png,30.5909195,-26.6222382,1.7135106,0.6833772,0.6444576,0.2083833,-0.2724818,0.024897336959838867
../../data/Cambridge/KingsCollege/seq2/frame00028.png,29.4490871,-27.6313648,1.6447165,0.7282640,0.6182700,0.1946081,-0.2224891,0.02296304702758789
../../data/Cambridge/KingsCollege/seq2/frame00029.png,28.4994278,-27.2001801,1.6815865,0.7030445,0.6479350,0.1849537,-0.2273781,0.022129535675048828
../../data/Cambridge/KingsCollege/seq2/frame00030.png,27.7541409,-27.0860958,1.6315043,0.6899944,0.6657211,0.1700538,-0.2276070,0.02255535125732422
../../data/Cambridge/KingsCollege/seq2/frame00031.png,26.6561852,-27.5327454,1.6821018,0.6887825,0.6780738,0.1402863,-0.2147427,0.02414417266845703
../../data/Cambridge/KingsCollege/seq2/frame00032.png,26.0620785,-27.9382744,1.6570265,0.6972203,0.6734869,0.1480568,-0.1959037,0.022958040237426758
../../data/Cambridge/KingsCollege/seq2/frame00033.png,28.4944592,-26.1794491,1.4719828,0.6792766,0.6337554,0.2316863,-0.2885461,0.022237539291381836
../../data/Cambridge/KingsCollege/seq2/frame00034.png,40.7543488,-20.5918140,1.1690170,0.7664871,0.5889091,0.1043391,-0.2340872,0.022647619247436523
../../data/Cambridge/KingsCollege/seq2/frame00035.png,25.0122108,-27.0022259,1.6828969,0.6884287,0.6888474,0.1400106,-0.1787520,0.02402782440185547
../../data/Cambridge/KingsCollege/seq2/frame00036.png,24.5548210,-26.4248009,1.5986503,0.6895773,0.6954297,0.1185664,-0.1637154,0.022995710372924805
../../data/Cambridge/KingsCollege/seq2/frame00037.png,23.9935455,-26.1942043,1.6474253,0.7051021,0.6782398,0.1387901,-0.1534905,0.022255659103393555
../../data/Cambridge/KingsCollege/seq2/frame00038.png,23.3145313,-26.4420567,1.6801195,0.7266926,0.6584529,0.1334699,-0.1433304,0.022575855255126953
../../data/Cambridge/KingsCollege/seq2/frame00039.png,22.5851860,-25.8174381,1.6673894,0.7295635,0.6589544,0.1220156,-0.1364856,0.023879289627075195
../../data/Cambridge/KingsCollege/seq2/frame00040.png,21.2555580,-25.5320702,1.7162938,0.7333288,0.6563604,0.1046201,-0.1430894,0.03950023651123047
../../data/Cambridge/KingsCollege/seq2/frame00041.png,20.0185623,-24.9459000,1.7025928,0.7446849,0.6544326,0.0856822,-0.0991000,0.023572921752929688
../../data/Cambridge/KingsCollege/seq2/frame00042.png,19.1353798,-24.9337921,1.7353837,0.7508793,0.6501802,0.0879728,-0.0755433,0.0341339111328125
../../data/Cambridge/KingsCollege/seq2/frame00043.png,18.6297226,-24.1264400,1.7111368,0.7344523,0.6647494,0.1054244,-0.0870281,0.024487733840942383
../../data/Cambridge/KingsCollege/seq2/frame00044.png,15.8885059,-23.8199100,1.7941148,0.7470747,0.6589921,0.0652261,-0.0579167,0.0226442813873291
../../data/Cambridge/KingsCollege/seq2/frame00045.png,16.6183186,-24.1665001,1.7328386,0.7331865,0.6699663,0.0726672,-0.0911153,0.021930932998657227
../../data/Cambridge/KingsCollege/seq2/frame00046.png,14.0366659,-23.3821411,1.8148172,0.7394970,0.6724856,0.0089987,-0.0287426,0.022472143173217773
../../data/Cambridge/KingsCollege/seq2/frame00047.png,12.4513874,-22.9864063,1.8310367,0.7448814,0.6669700,-0.0174000,-0.0000465,0.023072481155395508
../../data/Cambridge/KingsCollege/seq2/frame00048.png,10.3384085,-23.0699139,1.8186425,0.7566785,0.6503945,-0.0350512,0.0565342,0.022629499435424805
../../data/Cambridge/KingsCollege/seq2/frame00049.png,8.5485239,-22.4624443,1.8037454,0.7462685,0.6587211,-0.0627454,0.0723382,0.02245044708251953
../../data/Cambridge/KingsCollege/seq2/frame00050.png,7.1417522,-22.4838619,1.7921269,0.7513698,0.6490837,-0.0932541,0.0737396,0.022458553314208984
../../data/Cambridge/KingsCollege/seq2/frame00051.png,4.7067084,-21.7245579,1.7943285,0.7460879,0.6443970,-0.1193077,0.1177754,0.0225527286529541
../../data/Cambridge/KingsCollege/seq2/frame00052.png,1.8686775,-20.4158955,1.7536726,0.7298193,0.6364080,-0.1650611,0.1873594,0.02256488800048828
../../data/Cambridge/KingsCollege/seq2/frame00053.png,0.6262479,-19.9584312,1.7283909,0.7252113,0.6330998,-0.1782196,0.2036933,0.022156715393066406
../../data/Cambridge/KingsCollege/seq2/frame00054.png,-0.9749776,-19.3660259,1.7037008,0.7124797,0.6386630,-0.1824418,0.2262680,0.022618532180786133
../../data/Cambridge/KingsCollege/seq2/frame00055.png,-3.4695089,-18.7875881,1.6798928,0.7152869,0.6289356,-0.1954134,0.2337054,0.02287435531616211
../../data/Cambridge/KingsCollege/seq2/frame00056.png,-5.1792583,-18.3121529,1.6365793,0.6903003,0.6422226,-0.2166882,0.2531441,0.022893190383911133
../../data/Cambridge/KingsCollege/seq2/frame00057.png,-7.3835406,-18.0051136,1.6449450,0.6939526,0.6330864,-0.2291620,0.2551789,0.023070573806762695
../../data/Cambridge/KingsCollege/seq2/frame00058.png,-8.8473825,-17.9875164,1.6235768,0.6924189,0.6422400,-0.2176308,0.2464154,0.0227663516998291
../../data/Cambridge/KingsCollege/seq2/frame00059.png,-11.1737452,-17.3628540,1.6043588,0.6668271,0.6347067,-0.2659378,0.2859477,0.022603988647460938
../../data/Cambridge/KingsCollege/seq2/frame00060.png,-12.8478842,-17.3116512,1.5681462,0.6644430,0.6212922,-0.2883500,0.2989409,0.02245354652404785
../../data/Cambridge/KingsCollege/seq2/frame00061.png,-14.9174166,-17.2238483,1.5868282,0.6597368,0.6060153,-0.3019787,0.3260393,0.022408008575439453
../../data/Cambridge/KingsCollege/seq3/frame00001.png,-35.9427032,-15.0089655,1.6166447,0.6168532,0.5380461,-0.3603427,0.4473831,0.022548675537109375
../../data/Cambridge/KingsCollege/seq3/frame00002.png,-35.0939369,-14.9815617,1.6223804,0.6192005,0.5379547,-0.3629366,0.4421227,0.02274179458618164
../../data/Cambridge/KingsCollege/seq3/frame00003.png,-35.1948929,-15.2350578,1.6543744,0.6129711,0.5417277,-0.3715567,0.4390251,0.022429704666137695
../../data/Cambridge/KingsCollege/seq3/frame00004.png,-35.7488823,-14.6356888,1.6607885,0.6157787,0.5364937,-0.3791741,0.4349920,0.022790908813476562
../../data/Cambridge/KingsCollege/seq3/frame00005.png,-33.8430099,-14.7774572,1.6156819,0.6126837,0.5453267,-0.3828235,0.4250689,0.023691415786743164
../../data/Cambridge/KingsCollege/seq3/frame00006.png,-32.9892693,-15.2820501,1.5970857,0.6185255,0.5355331,-0.3993367,0.4137157,0.02342081069946289
../../data/Cambridge/KingsCollege/seq3/frame00007.png,-32.2989960,-15.2270975,1.5699197,0.6170990,0.5491133,-0.3773393,0.4186625,0.02327442169189453
