img_path,t1,t2,t3,q1,q2,q3,q4,runtime
../../data/Cambridge/StMarysChurch/seq13/frame00059.png,37.9399567,-1.4286364,-7.1826782,0.8036082,-0.1211489,0.5645480,-0.1442996,0.021762371063232422
../../data/Cambridge/StMarysChurch/seq13/frame00060.png,38.3539505,-1.4430951,-6.0307655,0.8007601,-0.1513049,0.5580876,-0.1562957,0.02368903160095215
../../data/Cambridge/StMarysChurch/seq13/frame00061.png,38.7323265,-1.4682850,-5.5409393,0.7861400,-0.1685851,0.5694920,-0.1710025,0.023273229598999023
../../data/Cambridge/StMarysChurch/seq13/frame00062.png,39.0932121,-1.4849066,-5.1625509,0.7928881,-0.1295035,0.5788093,-0.1397752,0.023081302642822266
../../data/Cambridge/StMarysChurch/seq13/frame00063.png,39.2359543,-1.4762076,-4.5714564,0.7805779,-0.1441991,0.5881572,-0.1548414,0.02216029167175293
../../data/Cambridge/StMarysChurch/seq13/frame00064.png,39.2977943,-1.4517025,-4.7044911,0.7670313,-0.0866258,0.6284871,-0.0957234,0.024262428283691406
../../data/Cambridge/StMarysChurch/seq13/frame00065.png,39.0654411,-1.3961196,-3.6571240,0.8111475,-0.0569705,0.5782499,-0.0664903,0.02560901641845703
../../data/Cambridge/StMarysChurch/seq13/frame00066.png,38.3334923,-1.3453172,-2.8453116,0.8427419,-0.0433797,0.5333834,-0.0583641,0.025023937225341797
../../data/Cambridge/StMarysChurch/seq13/frame00067.png,38.4942932,-1.3636426,-2.4293065,0.8759797,-0.0635779,0.4756998,-0.0482398,0.024299144744873047
../../data/Cambridge/StMarysChurch/seq13/frame00068.png,38.9106789,-1.3768884,-1.6177844,0.8752823,-0.0733895,0.4733273,-0.0667538,0.02403879165649414
../../data/Cambridge/StMarysChurch/seq13/frame00069.png,38.9554062,-1.3870351,-1.7116973,0.8792496,-0.0856092,0.4634641,-0.0692260,0.023766279220581055
../../data/Cambridge/StMarysChurch/seq13/frame00070.png,38.1659470,-1.2814375,-1.2511350,0.8788860,-0.0806221,0.4641010,-0.0752984,0.023071765899658203
../../data/Cambridge/StMarysChurch/seq13/frame00071.png,38.3511314,-1.3114282,0.7351088,0.8809258,-0.0578559,0.4657985,-0.0604482,0.022856473922729492
../../data/Cambridge/StMarysChurch/seq13/frame00072.png,38.0129242,-1.2814249,1.7343253,0.8570414,-0.0780052,0.5032824,-0.0781156,0.022510528564453125
../../data/Cambridge/StMarysChurch/seq13/frame00073.png,37.8418465,-1.2833422,2.1637359,0.8196708,-0.0759072,0.5607241,-0.0892541,0.02297043800354004
../../data/Cambridge/StMarysChurch/seq13/frame00074.png,37.8127708,-1.3278016,3.6547995,0.7685958,-0.0941433,0.6257741,-0.0938303,0.022993803024291992
../../data/Cambridge/StMarysChurch/seq13/frame00075.png,37.7894135,-1.3547627,3.5777917,0.7411643,-0.1047765,0.6550341,-0.1030903,0.022942304611206055
../../data/Cambridge/StMarysChurch/seq13/frame00076.png,37.5510674,-1.3203564,5.0066385,0.7144583,-0.1157287,0.6801135,-0.1166259,0.023144006729125977
../../data/Cambridge/StMarysChurch/seq13/frame00077.png,37.3469887,-1.2650235,6.1559463,0.7342854,-0.1329270,0.6563483,-0.1111857,0.023259401321411133
../../data/Cambridge/StMarysChurch/seq13/frame00078.png,37.4883766,-1.3093226,7.0550308,0.7841514,-0.1645987,0.5872677,-0.1145882,0.023308753967285156
../../data/Cambridge/StMarysChurch/seq13/frame00079.png,37.5800476,-1.3387126,7.7179737,0.7300652,-0.1193821,0.6649072,-0.1032051,0.02317214012145996
../../data/Cambridge/StMarysChurch/seq13/frame00080.png,37.4837265,-1.3467900,8.4056101,0.7103139,-0.1175731,0.6868798,-0.0991310,0.02280139923095703
../../data/Cambridge/StMarysChurch/seq13/frame00081.png,37.8824692,-1.3492103,7.5083852,0.7083145,-0.1186688,0.6895412,-0.0934944,0.02273082733154297
../../data/Cambridge/StMarysChurch/seq13/frame00082.png,37.4069366,-1.2809490,8.2423830,0.7154804,-0.1019354,0.6862499,-0.0822085,0.02285289764404297
../../data/Cambridge/StMarysChurch/seq13/frame00083.png,36.9916992,-1.2354318,9.1538105,0.7349803,-0.0836163,0.6690167,-0.0723122,0.022824764251708984
../../data/Cambridge/StMarysChurch/seq13/frame00084.png,37.2104187,-1.2928110,10.4255190,0.8167415,-0.0805140,0.5685457,-0.0566258,0.022496700286865234
../../data/Cambridge/StMarysChurch/seq13/frame00085.png,37.1406784,-1.4139048,12.8101482,0.8727394,-0.0990741,0.4761345,-0.0424976,0.022950410842895508
../../data/Cambridge/StMarysChurch/seq13/frame00086.png,36.9803238,-1.3994154,13.2949238,0.9143940,-0.0882340,0.3932079,-0.0385489,0.023012876510620117
../../data/Cambridge/StMarysChurch/seq13/frame00087.png,37.4101181,-1.3704288,12.7406311,0.9176162,-0.0904029,0.3835129,-0.0522066,0.023009061813354492
../../data/Cambridge/StMarysChurch/seq13/frame00088.png,37.3328857,-1.3832070,12.8260345,0.9151782,-0.0859841,0.3911470,-0.0453823,0.0226743221282959
../../data/Cambridge/StMarysChurch/seq13/frame00089.png,37.4758568,-1.3862585,13.5319614,0.8730242,-0.0887949,0.4774013,-0.0450799,0.02288031578063965
../../data/Cambridge/StMarysChurch/seq13/frame00090.png,37.9940453,-1.2902522,14.3765430,0.7772824,-0.0747010,0.6205407,-0.0719805,0.022603511810302734
../../data/Cambridge/StMarysChurch/seq13/frame00091.png,37.6795082,-1.3260375,14.4762125,0.6518732,-0.0591097,0.7509021,-0.0878264,0.022809982299804688
../../data/Cambridge/StMarysChurch/seq13/frame00092.png,37.7282219,-1.3512833,14.9118843,0.5892264,-0.0552737,0.7992343,-0.1047930,0.022895336151123047
../../data/Cambridge/StMarysChurch/seq13/frame00093.png,37.6348343,-1.3276845,14.7333508,0.6184427,-0.0434134,0.7806085,-0.0793366,0.022879838943481445
../../data/Cambridge/StMarysChurch/seq13/frame00094.png,37.6003304,-1.2714373,15.3493052,0.5615981,-0.0510496,0.8195152,-0.1019618,0.02259683609008789
../../data/Cambridge/StMarysChurch/seq13/frame00095.png,37.2430000,-1.2167211,16.7406254,0.6189186,-0.0816573,0.7696858,-0.1336249,0.022686243057250977
../../data/Cambridge/StMarysChurch/seq13/frame00096.png,37.2019043,-1.1615218,18.5395966,0.5446672,-0.1323326,0.8008232,-0.2109692,0.025401830673217773
../../data/Cambridge/StMarysChurch/seq13/frame00097.png,37.2410660,-1.1561090,19.2690983,0.5443942,-0.1331342,0.8007174,-0.2115704,0.0234224796295166
../../data/Cambridge/StMarysChurch/seq13/frame00098.png,37.4336662,-1.1985726,19.3371868,0.5204822,-0.1195522,0.8203267,-0.2046208,0.023042678833007812
../../data/Cambridge/StMarysChurch/seq13/frame00099.png,37.3902550,-1.2126855,18.9592571,0.5276235,-0.1173856,0.8193244,-0.1911584,0.022992849349975586
../../data/Cambridge/StMarysChurch/seq13/frame00100.png,37.1817780,-1.1879995,20.9508324,0.5418320,-0.1203142,0.8103434,-0.1878465,0.022768259048461914
../../data/Cambridge/StMarysChurch/seq13/frame00101.png,37.6889687,-1.2596642,21.4141483,0.7096105,-0.1271000,0.6852567,-0.1035461,0.02317047119140625
../../data/Cambridge/StMarysChurch/seq13/frame00102.png,37.6443291,-1.3117503,21.0543709,0.8305904,-0.0962317,0.5476745,-0.0301937,0.023109912872314453
../../data/Cambridge/StMarysChurch/seq13/frame00103.png,37.3433418,-1.2608862,22.6357346,0.8160782,-0.0730093,0.5697920,-0.0634267,0.023511409759521484
../../data/Cambridge/StMarysChurch/seq13/frame00104.png,37.4418945,-1.2637060,24.2227097,0.7994800,-0.0630269,0.5929504,-0.0725885,0.022670507431030273
../../data/Cambridge/StMarysChurch/seq13/frame00105.png,37.1270752,-1.2172886,24.3532524,0.7706419,-0.0599821,0.6302342,-0.0729246,0.0229952335357666
../../data/Cambridge/StMarysChurch/seq13/frame00106.png,37.3573418,-1.2315880,23.5758286,0.6912706,-0.0474948,0.7157207,-0.0873669,0.023101806640625
../../data/Cambridge/StMarysChurch/seq13/frame00107.png,37.1605377,-1.1430297,23.8290100,0.5994646,-0.0212803,0.7946301,-0.0935552,0.023125171661376953
../../data/Cambridge/StMarysChurch/seq13/frame00108.png,37.5252190,-1.2648377,24.9072590,0.5566217,-0.0119771,0.8274929,-0.0726927,0.022710561752319336
../../data/Cambridge/StMarysChurch/seq13/frame00109.png,37.5555077,-1.2930108,24.9466572,0.5465596,0.0015190,0.8347960,-0.0662260,0.023458242416381836
../../data/Cambridge/StMarysChurch/seq13/frame00110.png,37.0914993,-1.1970543,28.1723804,0.4982907,-0.0269703,0.8602605,-0.1045507,0.04593658447265625
../../data/Cambridge/StMarysChurch/seq13/frame00111.png,37.1342468,-1.1831750,28.8847084,0.5057529,-0.0375863,0.8542793,-0.1140528,0.022706031799316406
../../data/Cambridge/StMarysChurch/seq13/frame00112.png,37.1507339,-1.1866971,28.7753792,0.5318155,-0.0414157,0.8397091,-0.1017139,0.02945256233215332
../../data/Cambridge/StMarysChurch/seq13/frame00113.png,37.3473053,-1.1998996,28.9181843,0.5282826,-0.0399775,0.8405868,-0.1128407,0.02417159080505371
../../data/Cambridge/StMarysChurch/seq13/frame00114.png,37.3514938,-1.1893152,29.8884258,0.5416417,-0.0358315,0.8320621,-0.1140750,0.030278682708740234
../../data/Cambridge/StMarysChurch/seq13/frame00115.png,37.3892784,-1.1797763,31.3621082,0.5169130,-0.0338567,0.8492346,-0.1022506,0.028923511505126953
../../data/Cambridge/StMarysChurch/seq13/frame00116.png,37.3765717,-1.2179433,30.8875008,0.5347099,-0.0610206,0.8315862,-0.1372081,0.030713319778442383
../../data/Cambridge/StMarysChurch/seq13/frame00117.png,37.3625526,-1.2322432,32.3258553,0.5096306,-0.0566422,0.8456740,-0.1479995,0.03735041618347168
../../data/Cambridge/StMarysChurch/seq13/frame00118.png,37.2365913,-1.2109016,32.4941330,0.4958108,-0.0707713,0.8480812,-0.1729777,0.029804229736328125
../../data/Cambridge/StMarysChurch/seq13/frame00119.png,37.3592224,-1.2096595,33.0901680,0.5013617,-0.0714166,0.8457749,-0.1679313,0.029005050659179688
../../data/Cambridge/StMarysChurch/seq13/frame00120.png,37.3456383,-1.2068020,34.0069656,0.4894610,-0.0660606,0.8537772,-0.1647069,0.029530763626098633
../../data/Cambridge/StMarysChurch/seq13/frame00121.png,37.4491119,-1.2115754,33.9639702,0.5068197,-0.0814555,0.8405125,-0.1733133,0.029284000396728516
../../data/Cambridge/StMarysChurch/seq13/frame00122.png,37.6006241,-1.2396215,34.2903671,0.5254783,-0.0915292,0.8282804,-0.1715999,0.029947280883789062
../../data/Cambridge/StMarysChurch/seq13/frame00123.png,37.7680969,-1.2667724,34.2849579,0.5378836,-0.0980116,0.8214696,-0.1620574,0.029706954956054688
../../data/Cambridge/StMarysChurch/seq13/frame00124.png,37.8269501,-1.2619565,35.0332870,0.5197045,-0.0871900,0.8353883,-0.1563059,0.0294342041015625
../../data/Cambridge/StMarysChurch/seq13/frame00125.png,38.0759659,-1.2559665,35.2372780,0.4686213,-0.0614759,0.8675343,-0.1549159,0.029876708984375
../../data/Cambridge/StMarysChurch/seq13/frame00126.png,37.8181915,-1.1999407,36.3999939,0.4400051,-0.0677835,0.8761880,-0.1846498,0.028884410858154297
../../data/Cambridge/StMarysChurch/seq13/frame00127.png,37.7370033,-1.2191821,36.8220825,0.4219937,-0.0609169,0.8872404,-0.1761109,0.02794170379638672
../../data/Cambridge/StMarysChurch/seq13/frame00128.png,37.5527687,-1.2287198,38.8586006,0.4549575,-0.0612271,0.8741537,-0.1584935,0.028563499450683594
../../data/Cambridge/StMarysChurch/seq13/frame00129.png,37.3188629,-1.2144374,39.3334236,0.4097107,-0.0541685,0.8953045,-0.1662309,0.028567075729370117
../../data/Cambridge/StMarysChurch/seq13/frame00130.png,37.0507050,-1.1707666,40.1321106,0.4284317,-0.0738678,0.8789359,-0.1961160,0.02848362922668457
../../data/Cambridge/StMarysChurch/seq13/frame00131.png,37.0088615,-1.1672668,41.2564354,0.4071683,-0.0796418,0.8877311,-0.1995107,0.03138923645019531
../../data/Cambridge/StMarysChurch/seq13/frame00132.png,36.5715065,-1.0848652,41.8512154,0.4266312,-0.0866983,0.8779519,-0.1991731,0.028476238250732422
../../data/Cambridge/StMarysChurch/seq13/frame00133.png,36.8142128,-1.1994092,42.0949783,0.3967786,-0.0619808,0.8978670,-0.1804438,0.028714895248413086
../../data/Cambridge/StMarysChurch/seq13/frame00134.png,36.8153076,-1.1880990,42.7160034,0.3775149,-0.0442771,0.9045994,-0.1929298,0.028537750244140625
../../data/Cambridge/StMarysChurch/seq13/frame00135.png,36.1641006,-0.9489787,47.3197899,0.3970921,-0.0688076,0.9022792,-0.1532176,0.028206586837768555
../../data/Cambridge/StMarysChurch/seq13/frame00136.png,35.9733124,-0.8869589,48.3585320,0.3565001,-0.0634321,0.9197249,-0.1516249,0.02836132049560547
../../data/Cambridge/StMarysChurch/seq13/frame00137.png,34.9402542,-0.8866590,46.8502808,0.4575153,-0.0310724,0.8839279,-0.0915736,0.029120445251464844
../../data/Cambridge/StMarysChurch/seq13/frame00138.png,36.2269859,-0.9604678,47.5401917,0.8205473,-0.1378196,0.5544900,-0.0157726,0.028398513793945312
../../data/Cambridge/StMarysChurch/seq13/frame00139.png,35.6253090,-0.8792835,47.4568291,0.3703957,-0.0437280,0.9166315,-0.1438109,0.028391122817993164
../../data/Cambridge/StMarysChurch/seq13/frame00140.png,35.8870735,-0.8614501,49.4792824,0.3549396,-0.0342886,0.9246698,-0.1335213,0.028159379959106445
../../data/Cambridge/StMarysChurch/seq13/frame00141.png,35.1448250,-0.7838563,51.6029472,0.3385644,-0.0518551,0.9307317,-0.1281547,0.028614521026611328
../../data/Cambridge/StMarysChurch/seq13/frame00142.png,35.8328667,-0.8180602,51.6161156,0.3269530,-0.0450297,0.9378679,-0.1071347,0.02866959571838379
../../data/Cambridge/StMarysChurch/seq13/frame00143.png,35.1492004,-0.7535529,51.8938599,0.3031953,-0.0321625,0.9457790,-0.1119839,0.02801203727722168
../../data/Cambridge/StMarysChurch/seq13/frame00144.png,35.4957008,-0.7131545,53.1123924,0.3734139,-0.0414941,0.9223444,-0.0901168,0.027875185012817383
../../data/Cambridge/StMarysChurch/seq13/frame00145.png,34.2077065,-0.6538874,53.1284485,0.3361202,-0.0257062,0.9374991,-0.0863589,0.028473615646362305
../../data/Cambridge/StMarysChurch/seq13/frame00146.png,33.2001419,-0.5863265,54.7825394,0.3519398,-0.0065464,0.9298461,-0.1071527,0.028589248657226562
../../data/Cambridge/StMarysChurch/seq13/frame00147.png,32.9441757,-0.5823368,55.2227058,0.3331133,-0.0032846,0.9363961,-0.1103952,0.02821660041809082
../../data/Cambridge/StMarysChurch/seq13/frame00148.png,32.2024956,-0.5060277,56.8260269,0.3725236,-0.0021733,0.9203346,-0.1191874,0.027936220169067383
../../data/Cambridge/StMarysChurch/seq13/frame00149.png,32.4804115,-0.5237636,56.6986580,0.3675383,-0.0109089,0.9189550,-0.1425420,0.028076171875
../../data/Cambridge/StMarysChurch/seq13/frame00150.png,32.7100449,-0.4896190,56.8321991,0.3997234,0.0057253,0.9052809,-0.1437183,0.02854776382446289
../../data/Cambridge/StMarysChurch/seq13/frame00151.png,28.2995281,-0.3085412,58.1902237,0.3976579,0.0083486,0.9127770,-0.0929341,0.0283355712890625
../../data/Cambridge/StMarysChurch/seq13/frame00152.png,27.7949085,-0.2754356,57.6238976,0.3897944,0.0104887,0.9172206,-0.0815893,0.028012752532958984
../../data/Cambridge/StMarysChurch/seq13/frame00153.png,28.1723728,-0.2908764,57.5975380,0.3579676,0.0056943,0.9298154,-0.0852648,0.027022838592529297
../../data/Cambridge/StMarysChurch/seq13/frame00154.png,27.3614159,-0.2501445,57.4327698,0.3088525,-0.0003742,0.9473712,-0.0842491,0.022514820098876953
../../data/Cambridge/StMarysChurch/seq13/frame00155.png,26.4186115,-0.2544730,54.9923820,0.2612390,0.0031160,0.9564707,-0.1300319,0.0236361026763916
../../data/Cambridge/StMarysChurch/seq13/frame00156.png,26.2337799,-0.2666795,55.8752213,0.3211170,-0.0097812,0.9401136,-0.1139066,0.022760391235351562
../../data/Cambridge/StMarysChurch/seq13/frame00157.png,25.4659920,-0.2088947,55.6462364,0.3217856,-0.0108397,0.9393578,-0.1180819,0.023171424865722656
../../data/Cambridge/StMarysChurch/seq13/frame00158.png,25.2648029,-0.2534767,55.8589096,0.3275592,-0.0127905,0.9348463,-0.1363960,0.04942512512207031
../../data/Cambridge/StMarysChurch/seq13/frame00159.png,24.2611465,-0.2092810,56.2072906,0.3249032,-0.0149169,0.9344164,-0.1451941,0.033380746841430664
../../data/Cambridge/StMarysChurch/seq13/frame00160.png,24.2460194,-0.1493573,56.2791061,0.3338661,-0.0124150,0.9288189,-0.1602330,0.02794051170349121
../../data/Cambridge/StMarysChurch/seq13/frame00161.png,23.4848270,-0.1276733,56.4625969,0.3159487,-0.0161780,0.9333597,-0.1695708,0.022220373153686523
../../data/Cambridge/StMarysChurch/seq13/frame00162.png,22.4440060,-0.0644943,56.5174789,0.3132866,-0.0068543,0.9366944,-0.1562310,0.021919727325439453
../../data/Cambridge/StMarysChurch/seq13/frame00163.png,21.9199162,-0.0325855,56.5475693,0.2904315,-0.0002031,0.9455810,-0.1467180,0.0251462459564209
../../data/Cambridge/StMarysChurch/seq13/frame00164.png,21.1962643,0.0067607,56.5543137,0.2575870,-0.0001743,0.9542553,-0.1518075,0.023160934448242188
../../data/Cambridge/StMarysChurch/seq13/frame00165.png,20.3399067,0.0199962,56.5522232,0.1994869,0.0110000,0.9644099,-0.1731981,0.02258443832397461
../../data/Cambridge/StMarysChurch/seq13/frame00166.png,19.8049603,0.0561375,56.3708954,0.2031669,-0.0028783,0.9673886,-0.1512419,0.025593280792236328
../../data/Cambridge/StMarysChurch/seq13/frame00167.png,19.1100254,0.0494081,56.2974777,0.1697579,0.0055392,0.9704278,-0.1715272,0.023602724075317383
